id,name,address,zip,latitude,longitude,star,review_count,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15
xnu43HypkYDuawBEHYn0qA,The Beef Jerky Store,"112 N 3rd St, Ste B",89101,36.1705424,-115.1422424,4,132,Specialty Food,Food,Ethnic Food,Meat Shops,Candy Stores,,,,,,,,,,
4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,9355 W Flamingo Rd,89147,36.11451716,-115.2955864,4.5,593,Brasseries,Breakfast & Brunch,American (Traditional),Restaurants,,,,,,,,,,,
LtXy1VinKWfuLFslVarKRw,Fatburger,3763 Las Vegas Blvd S,89019,36.1052677,-115.1724964,3.5,557,Restaurants,Fast Food,Burgers,American (Traditional),,,,,,,,,,,
vIr0LbBNDTB0HV0DZrnk6A,Lily,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",89109,36.112238,-115.1790843,3,115,Nightlife,Lounges,Bars,,,,,,,,,,,,
R0iz7n80-mDo2_uL_Q5ANg,Oak and Ivy,"Downtown Container Park, 707 Fremont St",89101,36.1679027,-115.1380764,4.5,202,Beer,Wine & Spirits,Nightlife,Food,Bars,Cocktail Bars,,,,,,,,,
JRh14J_be0jl7Wbt412vDA,Oscar's Steakhouse,"Plaza Hotel & Casino, 1 Main St",89101,36.17183519,-115.1465996,3.5,306,Cocktail Bars,Nightlife,Bars,Restaurants,Steakhouses,,,,,,,,,,
R_syplGIQrqZc9DaAsmVfA,Apple Store,"Fashion Show Mall, 3200 Las Vegas Blvd S",89109,36.12785911,-115.1726896,3.5,148,IT Services & Computer Repair,Computers,Mobile Phones,Shopping,Local Services,,,,,,,,,,
ByFMv3p5X1aNeZhU61rDcA,Stratosphere,2000 Las Vegas Blvd S,89104,36.14742017,-115.1555566,2.5,1457,Hotels & Travel,Casinos,Arts & Entertainment,Hotels,Event Planning & Services,,,,,,,,,,
YuhAHVsstmDENWuZM30tMA,I Am Thai Cuisine,"310 E Warm Springs Rd, Ste G",89119,36.0572622,-115.157722,5,110,Thai,Restaurants,Food,,,,,,,,,,,,
EzvQSacRpQhFU_p8NgiVJw,48th and Crepe,3790 S Las Vegas Blvd,89109,36.1015871,-115.1735983,3.5,107,Breakfast & Brunch,Restaurants,,,,,,,,,,,,,
FoLaxhgAf0MjObrN34SeBQ,Get Nailed 24\/7,"4480 S Paradise Rd, Ste 500",89169,36.108898,-115.151261,2.5,185,Nail Salons,Beauty & Spas,,,,,,,,,,,,,
jItm9rWFREGUkHMJZRbbPg,Drai's Nightclub,"The Cromwell Las Vegas Resort & Casino, 3595 Las Vegas Boulevard South",89109,36.1149405,-115.1720257,3.5,435,Dance Clubs,Nightlife,,,,,,,,,,,,,
vstifTjwsVFXc1aprX9_iQ,Raising Cane's,5660 Centennial Center Blvd,89149,36.2649844,-115.2566818,4,134,Food,Fast Food,Restaurants,Chicken Wings,American (Traditional),Chicken Shop,American (New),,,,,,,,
dciKn2Otp8nAMi4AurPjsg,McCarran Airport Terminal 3,5757 Wayne Newton Blvd,89119,36.08540797,-115.1391565,4,166,Airport Terminals,Hotels & Travel,Airports,,,,,,,,,,,,
oDNfrdvMV2Fq0R6vd2XwNw,Koi Restaurant,"Planet Hollywood Las Vegas Resort & Casino, 3667 Las Vegas Blvd S",89109,36.1096948,-115.1701624,3.5,520,Restaurants,Sushi Bars,Japanese,,,,,,,,,,,,
pd3uep0D-vKWHsLLlCu6qQ,Stage Door,4000 Linq Ln,89109,36.11533148,-115.1684652,4.5,184,Dive Bars,Bars,Nightlife,,,,,,,,,,,,
5EIuCcoHY2evAhFMBV6G6g,Pinot Brasserie,3355 Las Vegas Blvd,89109,36.121792,-115.169553,3.5,138,French,Steakhouses,Restaurants,,,,,,,,,,,,
3fdtp-bzoE4ZgTakkcEBzQ,City of Las Vegas,495 S Main St,89101,36.1673563,-115.1484346,4,181,Local Flavor,Public Services & Government,,,,,,,,,,,,,
WyZAeMGsjUE7OToI4Jdqfw,Chipotle Mexican Grill,"9240 W Sahara Ave, Ste 150",89117,36.1447823,-115.2972551,3.5,120,Mexican,Fast Food,Restaurants,,,,,,,,,,,,
VdmHT-RrwYo8TF1YVfEfZg,Stratosphere Tower Tour,2000 Las Vegas Blvd S,89104,36.1476947,-115.1563056,4,120,Active Life,Amusement Parks,,,,,,,,,,,,,
Rl6NhS6S-Vv-HuGlQUVvRQ,Hotbox Salon,"2075 E Windmill Ln, Ste 130",89123,36.0420828,-115.1224299,4.5,171,Massage,Nail Salons,Hair Salons,Makeup Artists,Beauty & Spas,Skin Care,,,,,,,,,
S599hCA4kJJO3_b6SRFKoA,Michoacan Gourmet Mexican Restaurant,7870 W Tropical Pkwy,89149,36.27135741,-115.26685,3.5,287,Mexican,Restaurants,Breakfast & Brunch,Seafood,,,,,,,,,,,
jOSB_Sc4B3IsI5-MJluBsg,Poppy's Frozen Yogurt,9345 S Cimarron Rd,89178,36.0185309,-115.2707087,4.5,113,Food,Ice Cream & Frozen Yogurt,,,,,,,,,,,,,
sB1lPLICz4nrOuuqgLv50A,Morton's The Steakhouse,400 E Flamingo Rd,89169,36.114686,-115.1531337,4,219,Restaurants,American (Traditional),Steakhouses,,,,,,,,,,,,
u-YoPdndHt5i5Jg5eXmQjQ,Country Club Auto Spa,9260 S Eastern Ave,89123,36.0209073,-115.1180125,3.5,113,Smog Check Stations,Car Wash,Automotive,Auto Detailing,Gas & Service Stations,,,,,,,,,,
_Y7090jnL5EezPib1ZVF1A,Roadrunner Saloon,9820 W Flamingo Rd,89147,36.115883,-115.3061734,3,106,Tex-Mex,Restaurants,American (Traditional),Bars,Nightlife,,,,,,,,,,
CVt6kBVBABSq-NA_FZfrVw,Shawarma Vegas,2521 S Fort Apache Rd,89117,36.14342,-115.298085,4,101,Middle Eastern,Kosher,Restaurants,,,,,,,,,,,,
gqcJHVFCPeBRGnDf8bFzMw,Outback Steakhouse,8671 W Sahara Ave,89117,36.1436176,-115.2809087,3.5,130,Restaurants,Steakhouses,,,,,,,,,,,,,
Xspg78dOvuedvuPEUwZBjw,The Beat Coffeehouse & Records,520 Fremont St,89101,36.1691083,-115.1395836,4,331,Music Venues,Bars,Nightlife,Restaurants,Coffee & Tea,American (New),Food,Arts & Entertainment,Pubs,Sandwiches,,,,,
Z2iYtj0ybh_ovOyRD8bjMg,Atomic Liquors,917 Fremont St,89101,36.1667632,-115.1355286,4.5,226,Cocktail Bars,Nightlife,Dive Bars,Bars,Pubs,Wine Bars,,,,,,,,,
DW0ZvWuYaSvMcB_3LG5RGg,Pei Wei,10830 W Charleston Blvd.,89135,36.161278,-115.331443,3,141,Fast Food,Chinese,Gluten-Free,Asian Fusion,Restaurants,,,,,,,,,,
aNe8ofTYrealxqv7VtFTuw,Sierra Gold,6515 S Jones Blvd,89118,36.0703249,-115.2249525,3.5,196,Sports Bars,Restaurants,American (New),Nightlife,Pubs,Bars,,,,,,,,,
#NAME?,In-N-Out Burger,1960 Rock Springs Dr,89128,36.1956632,-115.2465134,4,125,Burgers,Restaurants,Fast Food,,,,,,,,,,,,
oi3FWENKZ5y_bDCpEb8yOw,Lakeside,3131 Las Vegas Blvd. South,89109,36.12657638,-115.1669352,3.5,337,Restaurants,American (New),Seafood,,,,,,,,,,,,
nuRLQaPYbH6raFgSv-C_8g,Sin City Sushi,9255 S Eastern Ave,89123,36.0211192,-115.1190908,4,236,Restaurants,Sushi Bars,,,,,,,,,,,,,
xvfAxe6F0azYjfLSm8ISMA,Don Vito's Italian,"South Point Hotel Casino, 9777 S Las Vegas Blvd",89183,36.011877,-115.175816,3.5,121,Italian,Restaurants,,,,,,,,,,,,,
KYZZhLg1e5I5M4XuVMv2sg,The Boulevard,3528 S Maryland Pkwy,89169,36.1249276,-115.1354186,2.5,110,Shopping,Shopping Centers,,,,,,,,,,,,,
OPSNdO3LNPMt7qz1MNb42g,Urban Turban,"3900 Paradise Rd, Ste G",89169,36.1186973,-115.1542695,4,504,Halal,Buffets,Tapas Bars,Indian,Vegetarian,Restaurants,Cocktail Bars,Bars,Nightlife,,,,,,
burnDlH36FSphvf4vQf10w,Sushi Tower & Steakhouse,"4145 S Grand Canyon Dr, Ste 104",89147,36.1145538,-115.3075865,4,152,Restaurants,Sushi Bars,Steakhouses,,,,,,,,,,,,
N4t78qF2C5jqYBjNr0j3_w,Pho T,"5040 Boulder Hwy, Ste 120",89122,36.1111032,-115.0641991,3.5,119,Vietnamese,Restaurants,,,,,,,,,,,,,
0qPNeqLuKE88rKbIbSZDpg,Killer Shrimp,"6605 S Las Vegas Blvd, Ste 145A",89119,36.0692928,-115.1775547,3.5,266,Bars,Seafood,American (New),Restaurants,Nightlife,,,,,,,,,,
2B46bRpDh49eDyjXGhL_ZQ,La Maison de Maggie,"3455 S Durango Dr, Ste 112",89117,36.1272273,-115.2799398,5,207,French,Gluten-Free,Restaurants,Creperies,Cafes,,,,,,,,,,
EUWBT5GDxPC95w9itZ1EHw,Garden Court Buffet,200 N Main St,89101,36.17409732,-115.1451099,3.5,417,Restaurants,Buffets,,,,,,,,,,,,,
r4KXghbUeo7mugAzinG9bA,Mashisoyo,"5035 S Fort Apache Rd, Ste 106",89148,36.09753504,-115.297978,4,103,Desserts,Soup,Restaurants,Korean,Food,,,,,,,,,,
_ZfjpSEO5ntk-1hbnwCR4g,Palms Place,4381 W Flamingo Rd,89103,36.114209,-115.198798,3.5,757,Hotels,Hotels & Travel,Arts & Entertainment,Event Planning & Services,Resorts,Casinos,,,,,,,,,
tpM73m9YqgYFwIQIzIpQ2w,Broken Dagger Tattoo Parlor,"5255 S Decatur Blvd, Ste 108",89118,36.0944572,-115.2088673,5,122,Beauty & Spas,Tattoo,,,,,,,,,,,,,
2I_qSTehoUFsDNjaqCVxlA,Cafe Moda,3400 S Jones Blvd,89146,36.1273078,-115.2243612,3,121,Event Planning & Services,Dance Clubs,Restaurants,Venues & Event Spaces,Nightlife,Filipino,Karaoke,,,,,,,,
vLkKorA1gPS97Zj0_WKA0Q,Twist by Pierre Gagnaire,"Mandarin Oriental, 3752 Las Vegas Blvd S",89158,36.10386311,-115.173755,4,230,Restaurants,French,American (New),Steakhouses,,,,,,,,,,,
rioQ_p2pILNbJ4Xp5jW6-Q,Downtown Container Park,707 Fremont St,89101,36.1675431,-115.1384234,4,598,Shopping Centers,Restaurants,Amusement Parks,Arts & Entertainment,Shopping,Active Life,Food,,,,,,,,
3JcmZmhiI11tt-ffzPAP2A,Arturo The Handyman Repairs,2113 Valley Dr,89108,36.197576,-115.198123,5,156,Plumbing,Handyman,Home Services,,,,,,,,,,,,
DqcD3YflYhArFsC4KVUnOw,Nothing Bundt Cakes,"9711 S. Eastern Avenue, #H10",89183,36.0126441,-115.1196051,4.5,209,Food,Bakeries,Desserts,Cupcakes,Restaurants,,,,,,,,,,
pRmb8_tAP5y4YPt_viL07g,Whole Foods Market,8855 W Charleston Blvd,89117,36.15775791,-115.2882624,4,201,Food,Health Markets,Specialty Food,Organic Stores,Grocery,,,,,,,,,,
ydcNlRMKs93AQpOhVkSrGQ,Fukuburger Truck,160 N Las Vegas Blvd,89101,36.1699412,-115.1398296,4,349,Restaurants,Food,Food Trucks,Burgers,Food Stands,,,,,,,,,,
lvuuyYZ-CzFrg1BLdV2OPw,Libre Mexican Cantina,11011 W Charleston Blvd,89135,36.1569658,-115.3335939,4,244,Fast Food,Cocktail Bars,Restaurants,Mexican,Bars,Nightlife,,,,,,,,,
GUaPe4gw5KhihfPPqhtSIA,TGI Fridays,"Sam's Town Hotel & Gambling Hall, 5111 Boulder Hwy",89122,36.10726771,-115.0609699,3,101,Restaurants,Nightlife,American (Traditional),Bars,,,,,,,,,,,
pQ6e4fjq6kqRqLE6w8CfWQ,Wendy's Noodle Cafe,3401 S Jones Blvd,89146,36.1275319,-115.2252191,4,465,Chinese,Noodles,Hong Kong Style Cafe,Restaurants,,,,,,,,,,,
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket,6850 Spring Mountain Rd,89146,36.127061,-115.241457,4,267,Korean,Food,Restaurants,Grocery,Food Stands,Ethic Grocery,,,,,,,,,
4mYPOzBokDgz307TW2EIKw,The Buffet,2000 S Las Vegas Blvd,89104,36.147248,-115.156032,2.5,146,Buffets,Restaurants,,,,,,,,,,,,,
qNGexUR4IG8eSfs7USrRtA,Battlefield Vegas,2771 Industrial Rd,89109,36.1435068,-115.1651413,5,295,Active Life,Gun\/Rifle Ranges,Guns & Ammo,Shopping,,,,,,,,,,,
OUP9dy2eu_-2Mga3DpSFfQ,Rocco's,"1181 S Buffalo Dr, Ste 115",89117,36.1573862,-115.2627989,4,169,Pizza,Delis,Restaurants,Italian,,,,,,,,,,,
gCsYBiMl3UZLV1XKm9JOMg,Precision Overhead Door of Las Vegas,"6351 Hinson St, Ste E",89118,36.0747376,-115.1951256,4.5,118,Garage Door Services,Home Services,Contractors,,,,,,,,,,,,
uUEKndnFbHD8mVkGiirtpA,Tommy Bahama Restaurant | Bar | Store - Las Vegas,6635 Las Vegas Blvd. South,89119,36.06849693,-115.1769306,4,342,Seafood,American (New),Restaurants,Hawaiian,,,,,,,,,,,
FaHADZARwnY4yvlvpnsfGA,McCarran International Airport,5757 Wayne Newton Blvd,89119,36.08501633,-115.1510095,3.5,2865,Hotels & Travel,Airports,,,,,,,,,,,,,
G6BwYw_0_atLPTzI1uokIA,Nacho Daddy,9560 W Sahara Ave,89117,36.1449407,-115.3028257,4,413,American (New),Nightlife,Mexican,Bars,Restaurants,Burgers,Vegan,Sports Bars,Pubs,Tex-Mex,Breakfast & Brunch,,,,
egpDg61SdYbKWvCpPM7Nbg,Lappert's Ice Cream Shop,"California Hotel & Casino, 12 Ogden Ave",89101,36.17315678,-115.1451971,4,179,Food,Ice Cream & Frozen Yogurt,Desserts,,,,,,,,,,,,
IOEGLxXwCNiq4P-U359D7Q,Those Guys Pies,2916 Lake E Dr,89117,36.1385152,-115.2843553,4,350,Pizza,Sandwiches,Cheesesteaks,Restaurants,,,,,,,,,,,
K0j_Znzin0jShXVnpvW86A,Jaleo,3708 Las Vegas Blvd S,89109,36.1097544,-115.1738726,3.5,991,Spanish,Tapas\/Small Plates,Restaurants,,,,,,,,,,,,
rdE9gg0WB7Z8kRytIMSapg,Lazy Dog Restaurant & Bar,6509 Las Vegas Blvd S,89119,36.0678794,-115.1722356,4.5,135,Nightlife,Beer Bar,Breakfast & Brunch,Bars,American (New),Restaurants,Wine Bars,Cocktail Bars,,,,,,,
RRpHuoXpxcuLk4LdB_YrOg,Discount Firearms & Ammo,"3084 S Highland Dr, Ste B",89109,36.1336717,-115.1748287,4,194,Active Life,Shopping,Gun\/Rifle Ranges,Sporting Goods,Guns & Ammo,,,,,,,,,,
beuVp5CZxCdNvQIIPBS2rw,Chubby Cattle,"3400 S Jones Blvd, Ste 15",89146,36.1273078,-115.2243612,4.5,535,Chinese,Barbeque,Restaurants,Hot Pot,Do-It-Yourself Food,Mongolian,Fondue,Food,,,,,,,
j7zJxmr8BfYJhC3KW9BshA,Department of Motor Vehicles,8250 W Flamingo Rd,89147,36.11558683,-115.2708386,3,204,Departments of Motor Vehicles,Public Services & Government,Local Services,Automotive,,,,,,,,,,,
2IvrdAb6zdxr3ZqplqJHbg,Jose Cuervo Tequileria,5757 Wayne Newton Blvd,89119,36.08052418,-115.1466165,2,401,Mexican,Restaurants,,,,,,,,,,,,,
NbBB_GZoIVjiv6q5z8dT2A,Japanese Car Service,5350 Spring Mountain Rd,89146,36.1263187,-115.2148468,4.5,104,Automotive,Body Shops,Auto Parts & Supplies,Auto Repair,,,,,,,,,,,
mG7w2Ro7kOnrYUYlVTYtvA,KISS By Monster Mini Golf,4503 Paradise Rd,89169,36.1070782,-115.1522596,4.5,251,Active Life,Mini Golf,,,,,,,,,,,,,
hl6s4hGsJDcRhHIWrSM-UA,Azuza Hookah Lounge & Cafe,4480 Paradise Rd,89169,36.108898,-115.151261,4.5,182,Restaurants,Tea Rooms,Hookah Bars,Ethnic Food,Nightlife,Bars,Food,Specialty Food,Cafes,Beer,Wine & Spirits,Mediterranean,Cocktail Bars,,
TW58a4UkMcksdfQ7znUqsA,Doh Korean BBQ,"7920 S Rainbow Blvd, Ste 105",89139,36.04460712,-115.2426003,4,192,Barbeque,Korean,Restaurants,,,,,,,,,,,,
UX1mbYnDnod1XHf_UBvH8A,9037 Salon,9037 W Sahara Ave,89117,36.143839,-115.2942607,4.5,154,Hair Salons,Beauty & Spas,Makeup Artists,Hair Extensions,Men's Hair Salons,Hair Stylists,Blow Dry\/Out Services,,,,,,,,
0zoXYHq82haayMaV952jEQ,Greens and Proteins,9809 W Flamingo Rd,89147,36.1148228,-115.3062846,4,309,Sandwiches,Juice Bars & Smoothies,Food,Burgers,Restaurants,Pizza,American (New),,,,,,,,
8eSmXnZG0N1GRsqiFeU9uA,Yogurtland,6587 Las Vegas Blvd,89119,36.06752226,-115.1782905,4,136,Food,Ice Cream & Frozen Yogurt,,,,,,,,,,,,,
7zec5DCEukcx8GRFn9LbLQ,The Volcano,3400 Las Vegas Blvd S,89109,36.121341,-115.174102,4,167,Hotels,Hotels & Travel,Event Planning & Services,Casinos,Resorts,Arts & Entertainment,,,,,,,,,
ZZPLE9A6r-Wszc8EdYoVEg,Desert Rose Resort,5051 Duke Ellington Way,89119,36.0981088,-115.1675223,3.5,144,Hotels & Travel,Event Planning & Services,Party & Event Planning,Hotels,Resorts,Vacation Rentals,,,,,,,,,
GHS1rVjO-RMcRB6WJLpCDQ,Las Vegas North Premium Outlets,875 S Grand Central Pkwy,89106,36.16421,-115.157736,4,797,Restaurants,Outlet Stores,Fashion,Shopping Centers,Shopping,,,,,,,,,,
dm6sO_Y8JdKTE1ZM955yug,Chada Thai & Wine,"3400 S Jones Blvd, Ste 11A",89146,36.12737486,-115.2241711,4.5,348,Restaurants,Nightlife,Wine Bars,Bars,Thai,,,,,,,,,,
td-NOo-k4xhfVmO5X92uAg,Beijing Noodle Cafe,4130 S Sandhill Rd,89121,36.1139613,-115.0909203,4,173,Restaurants,Chinese,,,,,,,,,,,,,
wuQDMDlqM17jQNo0lYQZ7g,Park on Fremont,506 Fremont St,89101,36.169326,-115.140097,4,698,Bars,Restaurants,American (New),Gastropubs,Lounges,Nightlife,,,,,,,,,
t33qVzQ6AdSiq4lnI0KOyg,Banger Brewing,"450 Fremont St, Ste 135",89101,36.16953486,-115.1409217,4.5,354,Breweries,Food,Nightlife,Pubs,Bars,,,,,,,,,,
MNGnvV-P6K1SGMZzhPWPjw,Lee Canyon,6725 Lee Canyon Rd,89124,36.3037622,-115.6796317,3,106,Hotels & Travel,Ski Resorts,,,,,,,,,,,,,
A9IUE1W6TfVXfSC6LkrWCw,White Rabbit Cafe 2,3429 S Jones St,89146,36.1266125,-115.2252979,4,116,Asian Fusion,Restaurants,Filipino,,,,,,,,,,,,
mY_g1z7iyMHxzpV2mV6IXQ,Hwaro,5030 Spring Mountain Rd,89146,36.1262105,-115.2095854,4.5,872,Korean,Basque,Restaurants,Barbeque,,,,,,,,,,,
m3XyLvnOVvt-jECDnEWuwA,RePete's,2460 W Warm Springs Rd,89119,36.0572932,-115.1755613,4,183,American (New),Restaurants,Bars,Nightlife,,,,,,,,,,,
VlMRR74NjdysPIfaUUSoBA,D Grill,301 Fremont St,89101,36.16959416,-115.1428746,3,139,American (Traditional),Restaurants,,,,,,,,,,,,,
NTtLuuBKpywlyIz6oyd9kg,Sawa Sushi,"3962 Blue Diamond Rd, Ste 104",89139,36.0398786,-115.1925978,4.5,189,Food,Restaurants,Sushi Bars,,,,,,,,,,,,
NCR20zyNvXPb3gYpZqAvbQ,bin 702,707 E Fremont St,89101,36.16742206,-115.1387998,4,144,Food,Wine Bars,Nightlife,Bars,Sandwiches,Salad,Restaurants,,,,,,,,
hubbaEcYPYEZu5Ziz6i0lw,Mantra Masala,"8530 W Warm Springs Rd, Ste 101",89113,36.0563527,-115.2773493,3.5,132,Indian,Restaurants,,,,,,,,,,,,,
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,"10670 Southern Highlands Pkwy, Ste 102",89141,35.9953175,-115.2069481,4,374,American (Traditional),Bars,Karaoke,Italian,Lounges,Nightlife,American (New),Restaurants,,,,,,,
jgtEoeE2uoA27J_UvbE20g,Uncle Joe's Pizza,505 Fremont St,89101,36.1691679,-115.1405453,4,110,Restaurants,Pizza,,,,,,,,,,,,,
zK7sltLeRRioqYwgLiWUIA,Flippin' Good Burgers & Shakes,505 E Fremont St,89101,36.16882263,-115.140234,4,188,Food,Burgers,Local Flavor,Desserts,Restaurants,,,,,,,,,,
QOE93SXgKd8EsaUT-DaXhA,Snow Ono Shave Ice,,89101,36.1697096,-115.1236952,5,137,Restaurants,Hawaiian,Shaved Ice,Desserts,Food,Food Stands,,,,,,,,,
oyh1CYVHDiAyDtF-ug8y3w,Pineapple Park,"10550 Southern Highlands Pkwy, Ste 110",89141,35.9975534,-115.2057088,3.5,161,Food,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Desserts,,,,,,,,,,,
2UgRg5a6KmpbD_SZfhNrKg,Downtown Cocktail Room,111 Las Vegas Blvd S,89101,36.1687848,-115.1406702,4.5,345,Bars,Cocktail Bars,Lounges,Nightlife,,,,,,,,,,,
ID5wWJ9C7G0hfbQilvlfxA,La Comida,100 6th St,89101,36.1687401,-115.1395496,3.5,472,Restaurants,Mexican,,,,,,,,,,,,,
Dnn7JsdmvJ0_spWu9wo2kg,Great American Food,7790 S Jones Blvd,89139,36.047733,-115.224898,4.5,100,Restaurants,American (Traditional),American (New),,,,,,,,,,,,
KTjfQxsQDKWP0dWXBCyXuA,Famous Dave's Barbeque,2630 E Craig Rd,89030,36.24064501,-115.1138313,3.5,145,Food,Restaurants,Barbeque,,,,,,,,,,,,
0xvdC8F0HmFpAFkJk6nXLg,Yoji̩ Japanese Fondue,"9440 W Sahara Ave, Ste 175",89117,36.1455632,-115.3006082,4.5,257,Food,Japanese,Restaurants,Asian Fusion,Fondue,Hot Pot,Specialty Food,,,,,,,,
MUQS2XkrFl8QxCUHgSIzLA,Dessy B's Steak House,4901 S Eastern Ave,89119,36.0996904,-115.1195912,3.5,140,Burgers,Buffets,Restaurants,Steakhouses,,,,,,,,,,,
7ZUYzw56X2WPcjmEWI6zIA,Trader Joe's,2101 S Decatur Blvd,89102,36.1486584,-115.2098129,4.5,217,Food,Grocery,Beer,Wine & Spirits,,,,,,,,,,,
Gaq3S9lmjXVcuDCZ8ulppw,Oyshi Sushi,"7775 S Rainbow Blvd, Ste 145",89139,36.047306,-115.244158,3.5,969,Restaurants,American (New),Sushi Bars,,,,,,,,,,,,
gBy6UXTpoSHhW6qd15XU0g,Lakes Lounge,2920 Lake East Dr,89117,36.1384195,-115.2842541,4,136,American (Traditional),Restaurants,,,,,,,,,,,,,
H0xrqDnQuei14LAkjEeInA,Golden Gate Hotel & Casino,1 Fremont St,89101,36.17125047,-115.1462639,3,314,Hotels & Travel,Casinos,Hotels,Event Planning & Services,Arts & Entertainment,,,,,,,,,,
R05ZRXWkYuEcvRGok5fiDA,Fabulous Freddy's,1101 S Fort Apache Rd,89117,36.1584264,-115.2920481,2,188,Car Wash,Automotive,Oil Change Stations,Auto Repair,Windshield Installation & Repair,Gas & Service Stations,,,,,,,,,
_iGvLfEsqDwPUxRUAe6tUw,Findlay Chevrolet,6800 S. Torrey Pines,89118,36.0655397,-115.2343669,4,229,Automotive,Car Dealers,Auto Repair,,,,,,,,,,,,
JPWg9acsCv_om9UFYGMJbA,Fleming's Prime Steakhouse & Wine Bar,8721 W Charleston Blvd,89117,36.1584963,-115.2857479,4,300,Steakhouses,Restaurants,Breakfast & Brunch,Nightlife,Wine Bars,Bars,,,,,,,,,
o2WmqEWfFa5Zw8uQae_Arw,Elite Moving & Storage Inc,"3651 Lindell Rd, Ste D188",89103,36.1236371,-115.2166411,1,102,Home Services,Movers,,,,,,,,,,,,,
jGlk7K1-IB8XyhlBEmeEHQ,Eco Friend Carpet Care,9154 Badby Ave,89148,36.053305,-115.291601,5,233,Carpeting,Local Services,Home Services,Carpet Cleaning,Home Cleaning,,,,,,,,,,
kW0U0xCT6w-5lkLt_k0ysA,LOOK Style Society,"6539 Las Vegas Blvd South, Ste 110",89119,36.0676364,-115.1722346,4.5,231,Nail Salons,Hair Salons,Makeup Artists,Beauty & Spas,Tanning,Spray Tanning,,,,,,,,,
NaZVUOzqk5b-l0mlki-9Og,Chun Fai Chinese Eatery,"6565 S Fort Apache Rd, Ste 175",89148,36.06896829,-115.2986838,3.5,146,Chinese,Restaurants,Thai,,,,,,,,,,,,
SzB85-8tmDEvoapZSDTBkQ,Roberto's Taco Shop,5335 S Decatur Blvd,89118,36.0928665,-115.2085117,3.5,149,Restaurants,Mexican,Fast Food,,,,,,,,,,,,
mjhwLcuoenVW8oFhcNmlHA,Claim Jumper,1100 S Fort Apache Rd,89117,36.15862089,-115.2909366,3,246,Restaurants,American (New),,,,,,,,,,,,,
1Z5S_Lkcl6vA3ZvrAG91TA,Sofrito Rico Authentic Puerto Rican Cuisine,"5201 W Charleston Blvd, Ste 110",89146,36.1588302,-115.2111651,4.5,156,Farmers Market,Caribbean,Food,Restaurants,Latin American,Puerto Rican,,,,,,,,,
NQXuoB9JTPUItHvouMgWjQ,Violette's Vegan,"8560 W Desert Inn Rd, Ste D5",89117,36.1300289,-115.2777727,4,323,Restaurants,Vegetarian,Juice Bars & Smoothies,Food,Vegan,,,,,,,,,,
ugf6qjoG5h6VXR5-vpq0Qw,Firefly,9560 W Sahara Ave,89117,36.144875,-115.302719,4,383,Tapas\/Small Plates,Tapas Bars,Restaurants,Food,Beer,Wine & Spirits,Spanish,,,,,,,,
BOQOuwSNhfKx1xvKtONsBg,Settebello Pizzeria Napoletana,"9350 W Sahara Ave, Ste 170",89117,36.14726064,-115.2996586,4,269,Pizza,Restaurants,Italian,,,,,,,,,,,,
czyhvf93Txsfxdxqcm16mA,Rice n Noodle,"7910 S Rainbow Blvd, Ste 105",89139,36.0441239,-115.2429386,4,273,Restaurants,Noodles,Chinese,,,,,,,,,,,,
AUl6myFhTAbEqt0GMdKHiw,Chipotle Mexican Grill,"7340 Arroyo Crossing Pkyw, Ste 100",89118,36.06363709,-115.2519908,3,129,Restaurants,Mexican,Fast Food,,,,,,,,,,,,
Gd2OE3FIWzv5boI99bM6Iw,Kazuki Sushi,10670 Southern Highlands Pkwy,89141,35.995003,-115.207155,3.5,134,Japanese,Restaurants,Sushi Bars,Soup,,,,,,,,,,,
KhvwEXKJXRTgcJRNmJNhsA,China Wan Wan,"6510 Boulder Hwy, Ste 104",89122,36.08319598,-115.0324057,3.5,118,Seafood,Fast Food,Restaurants,Chinese,Food,,,,,,,,,,
D6K3VT6S8FwFm4u5uN8T8g,Moko Ramen Bar,"6350 W Charleston Blvd, Ste 120",89146,36.15957623,-115.2330893,4.5,254,Asian Fusion,Tapas\/Small Plates,Vegetarian,Food,Tapas Bars,Korean,Japanese,Restaurants,Beer,Wine & Spirits,Ramen,,,,
4iB4J5fxd8tbYklDAnaD5g,Tahiti Village,7200 Las Vegas Blvd S,89119,36.05950296,-115.1703489,3,417,Event Planning & Services,Vacation Rentals,Hotels,Hotels & Travel,,,,,,,,,,,
bjllusUsLq9zE4yZnLpOzg,Shawarma Plus,6530 S Decatur Blvd,89118,36.0711592,-115.2073851,4,409,Greek,Lebanese,Mediterranean,Vegetarian,Vegan,Restaurants,Middle Eastern,,,,,,,,
Wlcl0ITWjyhqCiSlPmSAlg,Billy Bob's Steakhouse,5111 Boulder Hwy,89122,36.1128082,-115.0622887,3.5,102,Restaurants,Steakhouses,,,,,,,,,,,,,
